Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK03,OUT035,4232.6368301471975
FDT45,OUT017,1021.2559682097467
NCC54,OUT027,5198.567166233142
FDP08,OUT018,2848.921479042489
FDU44,OUT046,2647.01412237644
DRG39,OUT035,1014.0704654894737
FDU32,OUT049,2068.8124162724466
FDY27,OUT049,2958.4569111799638
NCP54,OUT013,1984.398079473795
NCZ41,OUT049,2092.7791683945266
DRL49,OUT013,2307.0759028597604
FDI05,OUT018,1001.8182903365343
FDY56,OUT045,3558.4781828227856
DRC13,OUT013,2074.371655328414
NCV29,OUT017,2942.0545941978517
FDR24,OUT049,1584.9433213250138
FDZ34,OUT018,2761.3814311989277
FDP37,OUT035,2146.6707609106284
FDX08,OUT027,4336.842366529852
FDS57,OUT045,2178.2645940620755
NCG18,OUT049,1734.1970262712018
FDK25,OUT018,2429.769896054628
FDH53,OUT049,1471.6778233684968
DRI59,OUT018,3244.612062431315
FDA52,OUT046,2840.764603975455
FDT20,OUT010,-1248.8748871783212
FDE36,OUT019,743.025870924509
FDI24,OUT017,2848.858596305204
FDB28,OUT018,2878.3259814496523
FDV11,OUT017,2957.461169881271
FDP01,OUT046,2499.1996671430175
FDD34,OUT027,4040.0647391148573
FDJ50,OUT027,2333.1436871336155
FDZ44,OUT013,1915.8453968087074
DRO59,OUT035,1369.5806411342726
DRB48,OUT045,533.1031688801652
FDR21,OUT018,2507.033309734349
NCE42,OUT010,1788.6800354972456
FDO23,OUT046,1485.8604298680887
NCE30,OUT018,3047.333640053564
FDQ22,OUT035,769.0625165388842
FDY01,OUT045,1799.5481577117257
FDS08,OUT017,2936.4516860082554
FDG28,OUT018,3673.78489891419
FDQ51,OUT018,591.31154401018
FDB05,OUT017,4013.0524456437947
FDO56,OUT049,2023.831664623613
FDE02,OUT018,1237.2732145095636
FDN45,OUT017,3615.549581978304
FDS09,OUT013,790.2977157746939
NCA54,OUT018,2584.6679652554017
FDP09,OUT010,1463.564072073419
FDC53,OUT045,1551.5166435783856
NCM55,OUT017,3035.6244979607136
FDL09,OUT018,2436.0741905248633
FDA11,OUT019,-381.4330254960559
FDA50,OUT045,1453.1905880942727
FDC23,OUT017,2958.974494834597
FDE22,OUT049,2641.950029984676
FDD23,OUT046,3019.158957817735
NCA29,OUT049,2828.819792069122
FDK38,OUT046,2355.0136077463444
DRC13,OUT046,1992.5323401667356
NCP43,OUT049,2924.056289062576
FDX28,OUT049,1693.9591729651736
FDF08,OUT049,1600.02394786464
FDZ33,OUT046,2374.289922293894
FDD10,OUT049,2877.7870455921643
FDO58,OUT017,2694.4816087472686
FDI50,OUT017,3801.468662695798
FDO58,OUT045,2573.532265164151
FDX08,OUT013,2919.540815801808
NCK17,OUT010,-1236.3103330518518
FDF39,OUT035,4339.046828400467
FDU45,OUT010,-56.81303648607127
NCJ18,OUT018,1555.2812963670087
DRC27,OUT019,1973.2377629233883
DRC25,OUT035,1521.7862679401337
FDU59,OUT035,2697.916452688521
FDU28,OUT035,3215.2314851508286
NCP30,OUT046,674.7188627790695
FDB39,OUT018,650.5694461403327
FDE41,OUT013,1482.9254310896995
DRH11,OUT010,-1000.9132714753054
FDA58,OUT045,3653.9196521557724
FDU50,OUT046,1899.922761743947
FDM34,OUT013,2103.2428086853283
FDM44,OUT027,3076.433292071136
FDR39,OUT045,2840.7352585606236
FDM25,OUT045,2771.5406109931887
FDQ49,OUT049,2640.175828947064
DRH25,OUT018,592.4780196496692
FDM09,OUT027,4207.801473082714
FDL44,OUT019,692.0370972474702
NCR42,OUT018,270.02793155527394
DRL59,OUT046,873.6047534828629
FDX43,OUT013,2708.84552864671
DRK47,OUT010,1652.9986602191002
FDU48,OUT018,1832.7453324490489
FDY12,OUT045,795.8761663079558
NCN43,OUT018,1680.8031612862965
NCM55,OUT018,2617.339668694761
FDQ21,OUT027,3445.3201828518627
FDX13,OUT035,4117.105060023594
NCK30,OUT027,5393.586798552442
FDG20,OUT049,2911.035170457647
DRG27,OUT017,758.1222891336668
FDY14,OUT018,3895.6828399468427
FDP59,OUT035,1845.9652068497426
FDU60,OUT017,2855.062505585412
NCC18,OUT019,747.3387400710526
DRJ39,OUT017,3543.591052205097
FDS07,OUT049,1882.0663056018343
FDM08,OUT027,5019.188447846222
FDP51,OUT045,1902.6286702973275
FDU16,OUT035,1523.1966589110973
FDH12,OUT013,1743.4671515841387
DRE48,OUT010,1197.6301653665669
NCL42,OUT027,5289.037791882973
FDR21,OUT045,2749.956491543409
NCW29,OUT035,2230.905272639995
FDO11,OUT013,4047.319758638129
NCM31,OUT049,2324.9479708734993
FDV35,OUT019,540.4231793365107
FDF58,OUT017,1139.3720341628634
NCE43,OUT049,2748.879312386712
FDA02,OUT035,2497.6215136840624
DRL37,OUT010,-1179.92338058545
FDR24,OUT018,1247.222848420401
FDW59,OUT049,1458.3785882332718
FDS22,OUT049,910.7845339247474
FDW24,OUT017,948.7001622797443
FDU24,OUT035,1703.2516054257076
FDA21,OUT027,4419.2744022846455
FDH58,OUT027,3337.763169126336
FDW36,OUT018,1403.2512499052743
FDI45,OUT027,4210.5464619608065
FDU01,OUT018,2734.9336820281583
FDF35,OUT027,3180.9886627295605
FDU43,OUT019,1898.9149946782495
FDE24,OUT019,385.5769071221181
FDK50,OUT049,2707.057765991981
FDG31,OUT045,981.3176500192792
FDC60,OUT045,1429.3975925732107
FDL36,OUT013,1490.3103494925044
FDP21,OUT013,3099.8385792313757
FDW16,OUT045,1449.9860337989062
FDX02,OUT017,3660.0743376815294
FDQ58,OUT027,3922.223602707931
FDT51,OUT046,1845.1745246616683
FDD59,OUT049,1432.5333184843153
NCM42,OUT018,1467.953289847266
FDA57,OUT018,416.14536441481755
FDZ48,OUT035,1964.4737788465604
FDE46,OUT045,2374.2717674388523
NCZ30,OUT019,28.170309703268458
FDB56,OUT017,3136.3802586947213
FDA25,OUT027,3179.1208044807886
FDD20,OUT013,2057.3009689815945
FDL25,OUT013,1557.5033047603856
NCO18,OUT049,2895.8813832901665
FDJ45,OUT017,699.8474964740006
FDR12,OUT035,2910.050084531098
NCF19,OUT010,-1135.6263453826043
FDK25,OUT046,2668.4606974790076
NCR17,OUT046,1820.0215832882009
FDC52,OUT046,2485.8361937538066
NCA54,OUT017,2962.5243161290873
FDR45,OUT010,1885.5264383490294
NCM19,OUT049,1897.6480593633742
FDF39,OUT027,5667.03229487996
FDX23,OUT049,1673.9609005122359
FDD58,OUT027,3061.634968448076
FDX28,OUT013,1688.305945979048
NCD31,OUT013,2606.40292125967
FDU57,OUT018,2169.605951605269
FDI27,OUT046,822.2775027090961
NCM42,OUT046,1728.261084327637
FDD32,OUT027,2825.4063633820692
FDI34,OUT013,3692.3817063838337
NCM29,OUT049,2134.6513969428493
FDG46,OUT018,1596.9534066782974
DRC01,OUT010,-1038.8778749172257
FDB15,OUT027,5582.666516826936
NCA17,OUT027,3824.161591585288
FDF10,OUT046,2381.43434494528
FDR26,OUT027,4296.015330460494
FDI02,OUT049,1929.9633197417756
NCM54,OUT010,105.18366247236952
FDF14,OUT013,2456.147354905992
FDJ33,OUT010,63.47262550893538
FDM20,OUT035,4036.2104821331245
FDC03,OUT027,4597.856780123786
NCX05,OUT046,1835.1282160885266
NCM41,OUT027,2919.8509337462
NCU29,OUT010,436.7801108755119
FDQ59,OUT017,1511.763272014216
FDH46,OUT010,-216.82422779768422
FDH09,OUT013,883.67597164116
NCD06,OUT045,678.9555723292776
FDC15,OUT035,2587.679599795413
DRD37,OUT027,2208.875469062121
FDT28,OUT027,3803.4105719615486
FDR28,OUT027,4111.6106927505225
FDT38,OUT017,1504.250467803915
FDV34,OUT027,2740.6821304828745
FDY52,OUT035,1201.065152155631
FDB34,OUT013,1407.4233369363935
DRL23,OUT018,1420.9436870121576
DRB24,OUT046,2457.794519254122
FDJ50,OUT046,912.6555757696765
FDQ49,OUT035,2655.7691980391237
FDP20,OUT035,2142.9254111878217
FDV19,OUT027,4039.338023519266
NCR54,OUT045,3008.3677840219725
FDO09,OUT010,2218.331781275053
FDS57,OUT018,1997.538638466645
FDN10,OUT049,1990.6242949850616
FDV23,OUT049,2098.505622524038
FDY28,OUT049,3512.957611899456
DRG51,OUT013,2616.4935000754617
FDD45,OUT019,-420.5092772115142
NCL18,OUT027,4452.35445574324
NCM29,OUT013,2106.9148329978602
FDF17,OUT027,4569.976792621341
FDE22,OUT017,2686.7814558151094
FDQ22,OUT017,755.2359751828093
FDS01,OUT013,2900.542440213456
FDW35,OUT027,2151.4818245074857
FDJ33,OUT046,2033.3869265133862
NCF54,OUT035,2849.9773459524486
FDE09,OUT013,1816.099083104215
NCE06,OUT045,2469.403762862111
DRH49,OUT049,1404.458664988306
FDY43,OUT045,2629.729991966092
NCT05,OUT017,4111.318654223731
FDZ34,OUT045,2974.7556797572634
FDL38,OUT017,1479.927602263935
FDZ31,OUT017,3151.7335013870684
FDR14,OUT035,1041.7844772748758
NCN54,OUT049,1363.12526487148
NCC42,OUT027,3660.127286158262
FDK08,OUT017,1784.7170614651388
FDP59,OUT013,1778.8373222312155
FDV22,OUT035,2706.705006405229
FDD33,OUT035,3835.2128050709507
DRE60,OUT027,4999.765823720891
FDK52,OUT046,3583.7420893537123
FDA02,OUT017,2390.793916370223
FDM56,OUT049,1855.4818190274368
FDE57,OUT035,2384.7638231232313
FDM32,OUT045,1381.5604653509329
NCQ30,OUT027,3382.7394495288254
FDQ27,OUT027,3204.5115529566565
FDT60,OUT027,3448.209053317416
FDU43,OUT049,3939.8753276478933
NCO55,OUT035,1827.808809437326
FDG02,OUT045,2978.8956525362714
FDJ28,OUT013,3070.7264721436345
FDP40,OUT045,1788.9194079017175
FDJ38,OUT045,3010.5045487742045
NCC54,OUT017,3883.9171121118484
NCZ41,OUT046,1979.6337031118046
FDK38,OUT019,499.25389452051013
FDU52,OUT013,2507.6336103278977
FDC40,OUT046,1290.1497502527554
NCR30,OUT017,1287.3527088157896
NCN18,OUT017,1857.5652528800583
FDB50,OUT035,1398.3067115403353
FDG04,OUT013,3081.6134023781506
FDR26,OUT035,2964.6172072473146
NCT17,OUT018,2695.080623986244
FDX35,OUT027,5079.540999008457
FDS12,OUT046,2011.2057389079278
NCZ29,OUT027,3436.677470353255
FDB38,OUT010,712.5962768502098
FDP12,OUT013,721.9189021105188
FDP22,OUT046,792.4038239235783
FDS26,OUT018,3833.1545780811052
FDR52,OUT046,3088.2256403571732
DRJ13,OUT046,2551.3910023352987
FDU48,OUT027,3545.9637302826227
FDE29,OUT035,1125.2754801257397
NCT29,OUT049,2023.502816743619
DRK37,OUT018,2711.833756543301
FDK55,OUT046,1431.741005022471
FDR07,OUT046,1546.3006433699502
FDO21,OUT027,5067.231671083959
FDK46,OUT049,4218.3353506659005
FDB12,OUT045,1546.5821546947677
FDT31,OUT027,4511.05563521634
FDJ33,OUT045,1966.1649289314137
FDC26,OUT027,3198.638758733547
NCQ02,OUT045,2907.5770371096546
FDP08,OUT010,1167.123839822535
FDB11,OUT027,5025.3177060978815
FDV55,OUT013,2365.6744948162996
FDW20,OUT049,2056.7265702005598
NCJ18,OUT019,-50.185581193506096
FDC41,OUT018,942.1383998883957
FDE14,OUT027,3141.607617115493
FDG35,OUT013,2879.6109395987573
FDF45,OUT035,1155.224091216881
FDS19,OUT027,2760.3616870916253
FDS58,OUT019,700.8019195650763
FDA26,OUT017,3637.870883951724
FDM32,OUT049,1533.9077475563938
FDL45,OUT046,2034.1326939354312
FDZ55,OUT049,2657.771714586666
FDY37,OUT049,2413.8876279214787
FDO46,OUT046,3091.8187233617114
FDQ60,OUT046,1955.9751642350034
FDA19,OUT018,1815.5778117482778
FDL15,OUT046,2462.4930980516165
FDM10,OUT018,3091.285054504138
NCL05,OUT017,800.4959247624861
DRK49,OUT010,-1208.5412382788222
NCE18,OUT027,5404.629081398689
FDG40,OUT049,699.3643888920675
DRI59,OUT045,3436.1873794254648
FDK28,OUT035,4164.544173500657
NCD06,OUT019,-1171.4387108518556
FDO11,OUT019,2113.707979859482
FDK27,OUT046,1936.7716659586845
FDT43,OUT027,2304.436925028592
FDD38,OUT018,1433.6532974786853
FDA16,OUT049,3590.479484929464
FDL14,OUT027,3960.0073023725276
NCM17,OUT049,811.8040449201153
FDD20,OUT045,1931.5122072372287
FDA40,OUT045,1429.3295738027923
FDL43,OUT045,1214.2358587941512
FDV15,OUT045,1564.9224223279416
FDE52,OUT046,1510.28831941372
NCL17,OUT010,351.6116645082342
NCJ31,OUT045,3645.9570214193322
FDR60,OUT045,1190.509149870553
NCA18,OUT035,1979.354591849879
FDS21,OUT027,2551.389672861245
FDW09,OUT035,1479.3794146140176
FDL26,OUT035,2622.9721784119615
FDS47,OUT018,1148.0813330705319
FDC39,OUT046,3245.4901064768715
FDT51,OUT035,1995.7007041836027
FDK40,OUT035,4313.3622537275805
NCG19,OUT045,3600.6407167311036
FDZ07,OUT046,1059.7443812882616
FDF08,OUT027,2937.141890536736
FDO04,OUT013,959.8129171139371
FDK41,OUT018,1060.2625338358623
FDP15,OUT049,4125.375992616384
NCD43,OUT018,1401.796530297652
NCP18,OUT013,2389.5328179367716
FDZ51,OUT046,1577.3572280988926
DRH13,OUT035,1888.2048422152807
FDF38,OUT045,672.8137547461172
NCI43,OUT045,736.8470347405455
FDM38,OUT027,2287.344353980167
FDS03,OUT013,1096.768731063251
DRJ47,OUT017,2815.265960346326
FDT50,OUT010,-317.20938114196247
FDV02,OUT046,2742.6369735818594
NCG18,OUT017,1809.303681951423
FDW52,OUT046,2674.071786451676
FDS40,OUT035,778.8438420674827
FDN31,OUT017,3181.1797008283193
FDA37,OUT045,1957.1990673178689
FDA15,OUT046,3964.487142940054
FDL39,OUT046,2921.3034241953633
FDJ53,OUT045,1888.6653887880789
FDX22,OUT013,3427.7926338722314
NCZ42,OUT045,3664.1820598968598
FDD56,OUT027,4283.669118893622
FDD40,OUT017,3229.95937441561
FDS50,OUT013,3522.7775035872214
NCN14,OUT013,2947.8556216622824
FDT15,OUT013,2994.0566389845667
NCS18,OUT027,3169.564942107277
NCO26,OUT010,-106.09118876772834
FDF58,OUT018,756.8360864297744
NCB19,OUT013,1403.5757799053238
FDH26,OUT017,2408.298874414931
DRB24,OUT027,3883.0285177206783
FDA49,OUT018,1122.987636345887
FDB32,OUT045,1486.323570933823
FDI36,OUT017,3289.170854963053
NCA17,OUT010,441.87656234239046
FDH22,OUT013,2019.572119797067
NCM26,OUT018,2156.5420076087526
FDT15,OUT027,4412.533922188482
FDB16,OUT018,1146.6511753015013
NCP54,OUT027,3410.9367372422057
FDJ36,OUT013,1707.1987913256582
FDO28,OUT045,1855.3055164898078
FDU09,OUT013,982.7295923604809
FDF29,OUT017,2120.214429959939
FDY08,OUT013,2292.0593843869033
DRJ59,OUT018,356.8432438682937
FDT23,OUT027,2786.674247748702
FDU15,OUT018,429.3851731138881
FDT47,OUT013,1658.2623140871196
FDI53,OUT019,769.0665786890586
FDR59,OUT018,3909.654381427377
FDD53,OUT035,837.9745979518507
FDY51,OUT017,3579.088611237148
FDT04,OUT049,733.1140496300469
FDU51,OUT049,2940.5845788089023
FDG14,OUT035,2615.8589094026524
NCU06,OUT045,3550.6420002019686
DRG25,OUT046,2951.2730674021477
DRH49,OUT035,1496.2638212815841
FDN15,OUT035,2348.8838543325833
FDL43,OUT018,983.7816188496154
NCT18,OUT049,2968.851609946554
NCB31,OUT013,4109.468965162112
FDK57,OUT035,2054.577264370271
FDY04,OUT019,747.8475320571088
NCP54,OUT046,1932.1126010722114
FDF41,OUT013,3871.6359555840486
FDM01,OUT045,1652.52234350831
FDW03,OUT045,1675.8277506983604
FDF28,OUT045,1953.2926970777794
FDY37,OUT017,2427.612793298056
FDQ03,OUT017,3895.0005391623085
FDP51,OUT027,3415.2150550551455
FDJ40,OUT017,1939.426734025637
FDC32,OUT049,1597.6505528565217
DRI49,OUT027,2725.3562139246596
NCW54,OUT017,989.8370943725467
FDF09,OUT017,771.4365295306767
FDP45,OUT018,3737.371711922029
DRJ23,OUT018,2682.0380074110617
FDS59,OUT017,1943.063508301314
FDY08,OUT046,2236.6283259362745
FDX16,OUT049,2501.0635863315897
FDY16,OUT018,2691.145483731579
FDK32,OUT035,2645.2391468332867
FDQ22,OUT013,681.7078606675026
NCC31,OUT018,2199.0788030619665
FDG58,OUT049,2589.647293942228
DRF48,OUT013,3022.2181367667317
DRH36,OUT049,1288.8641532828474
NCR30,OUT035,1345.2915829238302
FDB03,OUT019,1920.6653837143044
FDZ28,OUT027,3521.239210924718
FDR35,OUT017,3264.7034943701756
DRD15,OUT027,5083.239769853346
FDJ33,OUT019,122.1399691350556
FDA56,OUT010,12.871362001809075
FDP56,OUT046,814.6401278626572
NCT30,OUT046,778.6113503659647
FDK15,OUT017,1714.758794812077
FDH44,OUT018,2131.2764197164724
FDV01,OUT013,2531.210949202581
DRG03,OUT017,2517.862589214519
FDG50,OUT027,2920.18811274887
FDR16,OUT010,1513.4004007551612
FDZ60,OUT046,1716.84418629202
DRG03,OUT045,2373.605580852858
FDS56,OUT018,3948.3065028234655
FDU33,OUT045,721.7751463383672
DRD27,OUT035,1737.3090999367073
FDW22,OUT046,3597.3562678412563
DRA24,OUT045,2562.392928006385
FDF38,OUT049,820.4953653129103
FDX48,OUT013,2542.2885055433153
FDS58,OUT018,2346.962410607299
FDC32,OUT046,1492.29907992341
NCQ29,OUT045,4022.6978552458
DRK39,OUT018,1081.3780440249384
NCS38,OUT017,1906.6637447475891
DRO47,OUT013,1803.3884609572083
DRG27,OUT027,2137.6782227392946
FDC57,OUT027,4536.258811716674
FDS55,OUT046,2341.612586990036
NCJ06,OUT018,1625.7316937637515
FDO01,OUT019,241.17473086864868
NCM55,OUT045,2850.9297116268317
FDC52,OUT049,2589.6753327969877
FDQ15,OUT045,1252.088632747786
NCT30,OUT027,2216.559728419651
NCR42,OUT027,1993.1257731592746
FDD28,OUT035,1126.027623454623
FDQ34,OUT049,1755.5636754470233
FDZ12,OUT027,3718.4268271996016
DRE13,OUT019,-501.7902266008141
NCN07,OUT019,214.07766712648004
FDM28,OUT035,3020.6523256108017
FDI10,OUT017,2875.38059724734
FDQ25,OUT013,2800.564315895847
FDA38,OUT010,1923.5519669904506
DRI13,OUT049,3520.5370268467996
FDY20,OUT027,2953.313339810973
NCZ53,OUT035,3102.607942777735
NCM31,OUT013,2298.3286999697984
DRB01,OUT017,3084.3294492344985
DRF37,OUT046,4110.640792411474
NCF42,OUT049,2851.3520894342346
FDF16,OUT018,2067.1557344013636
FDB41,OUT013,866.9035620932827
FDR34,OUT013,3684.460728660375
FDR15,OUT018,2263.396945911366
NCV42,OUT019,-114.42552408039006
FDW51,OUT035,3542.807205030599
FDU36,OUT017,1685.7859921630063
FDX60,OUT049,1411.966813712148
FDY03,OUT035,2001.3581143468814
FDW55,OUT045,3910.62244463701
FDT01,OUT010,1334.9430620964868
FDG58,OUT013,2536.5885750435477
FDK21,OUT017,4063.428972725094
NCS41,OUT019,972.5629512773107
FDS10,OUT045,2823.6651792399207
NCT53,OUT046,2607.111652884014
FDJ28,OUT018,2764.366629944432
FDX44,OUT045,1363.0470749346175
FDT20,OUT018,390.3853016414845
FDO44,OUT017,1914.0833429235768
NCX17,OUT049,3764.003253304131
FDY01,OUT017,1990.350089416088
FDJ12,OUT027,4821.720909756024
DRK35,OUT018,385.8779182780311
FDD47,OUT019,781.8392887648283
NCM53,OUT035,1829.0444127198475
FDO45,OUT013,1503.0512563353866
NCM42,OUT010,-192.4474410173665
FDE04,OUT046,2915.753832922918
NCI30,OUT027,5338.32462766834
FDZ19,OUT013,2802.6731547940226
FDW57,OUT013,2883.8819704384446
FDA25,OUT013,1744.6861159493208
FDT22,OUT046,935.1937828826385
FDP51,OUT013,1978.5929706863126
FDD48,OUT027,3326.358452685945
FDY39,OUT035,3102.1684433278174
FDO48,OUT010,1657.366797584541
FDD23,OUT027,4341.442596497582
DRN35,OUT027,2064.899573162373
FDT01,OUT035,3542.7633182475806
FDC20,OUT010,-1016.3708533529862
DRJ35,OUT035,1208.4970814704157
FDB32,OUT046,1525.5063292505743
FDL24,OUT046,2813.6801528304104
NCV42,OUT035,1910.4380603227041
FDZ46,OUT046,1760.9244751843385
FDC15,OUT013,2475.4660616887422
FDD08,OUT019,-1268.8910933208344
FDY50,OUT049,1563.2397216586294
FDD36,OUT013,1956.5301331118735
FDG57,OUT027,2266.4660403938833
FDL21,OUT018,480.66996737474005
FDN16,OUT027,3141.883729065707
FDJ09,OUT027,2190.4293301401594
FDS01,OUT010,956.6594039136526
FDV33,OUT017,4269.993892305341
DRE12,OUT017,1924.9124042467902
FDR07,OUT013,1593.9304530963407
FDP48,OUT010,1061.0188156276304
NCB55,OUT035,1045.1843842169824
FDQ08,OUT013,1076.0165694763712
FDR34,OUT035,3852.704162007726
FDO33,OUT046,1797.669232896292
FDP13,OUT045,615.9691688424676
FDX12,OUT049,3999.7364158054056
NCT06,OUT049,2723.090854558047
FDR16,OUT019,1560.7887620112156
FDE36,OUT046,2579.615133226125
FDZ36,OUT049,3082.945709911754
FDV13,OUT045,1413.8703161799797
NCZ17,OUT035,735.9863808317837
FDU56,OUT045,2850.114149894843
FDM09,OUT035,2900.5249869202316
FDV02,OUT017,2836.801317138828
FDS34,OUT018,1472.3413144615997
FDA11,OUT049,1650.3934160920307
FDP09,OUT017,3463.5903517929924
FDB29,OUT027,3338.1850734600384
FDT19,OUT017,2919.7042804864527
DRH15,OUT017,822.4979926491135
FDY38,OUT046,3726.9532949017653
FDF14,OUT027,3882.836765664422
FDN48,OUT010,-407.6077379180136
FDQ12,OUT013,3688.3498551296275
NCJ43,OUT045,2668.330303801118
FDE17,OUT019,576.7956596865779
FDB05,OUT035,4074.6087121638016
FDH10,OUT045,2991.2100065186405
NCR06,OUT017,788.219723250678
FDU32,OUT018,1687.5663055913242
FDD56,OUT049,2889.9577814154995
FDO36,OUT018,2599.0003784665632
FDH16,OUT010,-426.0222371784103
FDX10,OUT018,368.53191456578827
FDZ37,OUT017,1594.450935420039
FDU31,OUT010,1597.2181407918142
DRC49,OUT049,2317.9954684658755
FDL15,OUT045,2367.2979199522993
FDN32,OUT019,1084.949925285171
DRH59,OUT027,2646.9035644244636
NCU29,OUT049,2438.4722160845067
FDR37,OUT019,1094.2534669416818
FDS14,OUT018,2233.074619119104
FDU02,OUT027,5032.78407009804
FDJ08,OUT035,3190.2502316774553
NCZ06,OUT045,3899.160162588239
FDO31,OUT049,1483.4145298059075
FDH31,OUT018,1417.6642037455865
FDS58,OUT017,2709.271312887178
NCA53,OUT027,2258.69325674742
FDF50,OUT046,3161.0037225503766
NCW42,OUT049,3591.561229556851
NCQ17,OUT045,2377.7272192041773
FDK51,OUT018,3906.413628423918
NCW41,OUT010,580.370631672134
NCR29,OUT017,996.9509827492925
FDB08,OUT019,645.6918393667961
FDA40,OUT027,2880.1144930202267
FDL14,OUT018,2295.052155412268
FDB47,OUT046,3287.559633293922
FDO03,OUT035,3811.239229895336
DRK13,OUT019,1187.1605593984752
FDX13,OUT010,2015.9008087419452
FDF52,OUT046,2908.6509485131674
FDT11,OUT013,3081.982322070829
FDB08,OUT013,2605.674850057085
FDQ28,OUT018,2269.92145581649
FDD29,OUT045,3936.3177271348554
NCQ29,OUT027,5540.47733248224
NCO02,OUT013,1075.1568252894401
FDR56,OUT010,1213.753233731234
NCM54,OUT049,2079.442459490381
FDP51,OUT035,2059.714703925098
FDT38,OUT013,1407.9295497174446
FDZ20,OUT018,3732.3969615942274
FDJ53,OUT013,1966.1729352595926
FDX13,OUT049,4042.398090159511
FDP58,OUT035,3613.07911272651
NCK31,OUT019,-1043.1483694820297
FDA35,OUT018,1748.015143871895
FDV37,OUT018,2914.9294385133207
NCO07,OUT027,4821.453245403909
FDA20,OUT045,2908.197933551846
FDZ59,OUT035,2861.3796854725133
NCY17,OUT017,800.603505103398
FDQ28,OUT035,2632.696791393915
FDV35,OUT017,2545.6346663408713
FDQ36,OUT013,657.9317533391787
FDD34,OUT018,2339.475647211039
FDK51,OUT045,4130.680267338936
FDV31,OUT035,2895.439665718013
FDR04,OUT035,1712.5673623079601
FDR14,OUT049,988.7872183977315
DRC36,OUT010,891.8898858606785
FDE39,OUT019,49.114895368946804
FDP57,OUT049,1782.7995189753137
FDE57,OUT046,2267.3862856336964
NCN18,OUT046,1749.5123508882089
NCQ05,OUT018,2104.4111562299445
FDW47,OUT035,2044.532128795186
FDV46,OUT035,2361.113639885697
NCP29,OUT045,928.2397398496319
FDE09,OUT018,1519.0726350298246
NCU06,OUT027,5052.92787996036
FDT19,OUT010,850.8331990442393
DRF15,OUT017,2520.3490937786733
DRI51,OUT013,2725.840355187609
NCX54,OUT013,1691.4083209668258
DRE01,OUT013,3800.4987409852306
NCB07,OUT045,2996.7205752367286
FDU50,OUT035,2025.5646339019668
FDG40,OUT035,742.9570896343828
FDW10,OUT018,2509.6851063442477
FDX51,OUT013,3170.661374099644
NCP17,OUT045,952.4923131205928
FDP21,OUT035,3080.678002686477
FDL04,OUT045,1610.789808084622
FDV23,OUT013,1994.1292629038244
FDF24,OUT046,1378.7109976970391
FDH56,OUT027,3325.873976473691
FDB51,OUT049,1127.2254367362314
FDI58,OUT027,3032.3214327138003
FDR20,OUT013,873.4994286499996
FDC51,OUT018,1760.228096598275
FDB16,OUT027,2856.8055383737365
FDE40,OUT049,1132.0913677885876
NCM17,OUT035,856.9689377651073
FDU56,OUT035,3104.7437515447536
FDS32,OUT019,413.4769255103183
FDX02,OUT049,3647.9429042670017
FDT39,OUT027,3842.2191704932115
FDE35,OUT017,1104.970489285186
NCI42,OUT019,1427.0313439441804
DRL23,OUT046,1699.9012882726377
FDA10,OUT046,1933.2440143371632
FDA11,OUT013,1587.9699185910472
NCM06,OUT046,2486.3910120619203
NCT05,OUT035,4197.167134717169
NCQ02,OUT010,1040.1565051925932
NCY06,OUT049,2146.6141001850683
FDY56,OUT035,3743.547745050886
FDL02,OUT035,1859.861522018828
NCI06,OUT035,2926.737941300173
FDQ14,OUT045,2329.298065693809
FDQ12,OUT017,3724.0501088867313
FDP36,OUT046,854.5670350657356
FDK21,OUT027,5428.108275572338
FDO40,OUT045,2298.4618477915446
NCK54,OUT019,38.31176886023741
FDY09,OUT018,2545.0526842026106
NCW30,OUT049,4205.473127138097
NCC55,OUT027,2035.3767425259211
FDE58,OUT018,1609.7161710393204
FDR39,OUT013,2949.363797106437
FDU28,OUT049,3099.3518140262313
FDH08,OUT017,3727.8807586149637
FDG35,OUT045,2778.827019286271
FDG22,OUT049,755.0726027714908
FDC34,OUT035,2653.6991636920884
FDP15,OUT018,3742.529741265905
FDK34,OUT010,1879.6819160205123
FDU45,OUT035,2057.4168659510146
FDQ04,OUT027,2092.272647631445
FDX22,OUT018,3108.9871103744563
FDB45,OUT017,1784.3920198260726
NCH43,OUT027,4856.829897029007
DRE60,OUT046,3505.5319743782125
FDD17,OUT027,5193.344717417893
NCM54,OUT017,2116.4695889070053
NCH55,OUT013,2051.303843632062
NCT06,OUT017,2710.3572397446733
FDA48,OUT027,4939.989524084978
FDY58,OUT027,5067.91218998936
FDO25,OUT045,3263.210248538181
FDN50,OUT045,1522.2335976240759
FDH35,OUT035,2768.603462681402
FDK09,OUT045,3519.5628410182208
FDO16,OUT013,1390.7022528765644
FDW11,OUT045,987.6287703966996
FDU47,OUT027,3758.033593993123
NCQ42,OUT010,123.62376047484383
FDK55,OUT027,2907.7044587196065
FDN08,OUT049,2006.7810368821793
FDT57,OUT045,3701.8948855834174
FDJ12,OUT018,3067.632831725975
DRL59,OUT017,969.392588758202
NCN53,OUT046,592.6159324693236
FDO51,OUT010,-1114.962318087549
FDK56,OUT017,3075.8603731974717
FDY12,OUT035,1041.66328004793
