Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU32,OUT049,2006.4707423197485
FDY27,OUT049,2843.569789215686
NCP54,OUT013,2117.451380327869
NCZ41,OUT049,2117.451380327869
DRL49,OUT013,2006.4707423197485
FDI05,OUT018,1349.5129043321301
FDY56,OUT045,3805.948604166664
DRC13,OUT013,2006.4707423197485
NCV29,OUT017,2843.569789215686
FDR24,OUT049,1349.5129043321301
FDZ34,OUT018,3011.5252991596626
FDP37,OUT035,2117.451380327869
FDX08,OUT027,5041.821497446809
FDS57,OUT045,2117.451380327869
NCG18,OUT049,1673.9839872860641
FDK25,OUT018,2633.839843902438
FDH53,OUT049,1349.5129043321301
DRI59,OUT018,3805.948604166664
FDA52,OUT046,2843.569789215686
FDT20,OUT010,207.13050352504638
FDE36,OUT019,471.3068466911763
FDI24,OUT017,2843.569789215686
FDB28,OUT018,3011.5252991596626
FDV11,OUT017,2843.569789215686
FDP01,OUT046,2432.6625807321775
FDD34,OUT027,5041.821497446809
FDJ50,OUT027,790.3307954098362
FDZ44,OUT013,1892.0661445161295
DRO59,OUT035,1068.5067658349315
DRB48,OUT045,646.088815789474
FDR21,OUT018,2843.569789215686
NCE42,OUT010,471.3068466911763
FDO23,OUT046,1349.5129043321301
NCE30,OUT018,3549.850947508307
FDQ22,OUT035,646.088815789474
FDY01,OUT045,1892.0661445161295
FDS08,OUT017,2843.569789215686
FDG28,OUT018,3805.948604166664
FDQ51,OUT018,790.3307954098362
FDB05,OUT017,4125.174474540681
FDO56,OUT049,1892.0661445161295
FDE02,OUT018,1349.5129043321301
FDN45,OUT017,3549.850947508307
FDS09,OUT013,790.3307954098362
NCA54,OUT018,3190.643467582416
FDP09,OUT010,471.3068466911763
FDC53,OUT045,1559.9736407643313
NCM55,OUT017,3190.643467582416
FDL09,OUT018,2633.839843902438
FDA11,OUT019,207.13050352504638
FDA50,OUT045,1559.9736407643313
FDC23,OUT017,2843.569789215686
FDE22,OUT049,2633.839843902438
FDD23,OUT046,3190.643467582416
NCA29,OUT049,2843.569789215686
FDK38,OUT046,2432.6625807321775
DRC13,OUT046,2006.4707423197485
NCP43,OUT049,2843.569789215686
FDX28,OUT049,1559.9736407643313
FDF08,OUT049,1349.5129043321301
FDZ33,OUT046,2432.6625807321775
FDD10,OUT049,2843.569789215686
FDO58,OUT017,2633.839843902438
FDI50,OUT017,3805.948604166664
FDO58,OUT045,2633.839843902438
FDX08,OUT013,3190.643467582416
NCK17,OUT010,207.13050352504638
FDF39,OUT035,4125.174474540681
FDU45,OUT010,207.13050352504638
NCJ18,OUT018,1892.0661445161295
DRC27,OUT019,471.3068466911763
DRC25,OUT035,1349.5129043321301
FDU59,OUT035,2633.839843902438
FDU28,OUT035,3190.643467582416
NCP30,OUT046,646.088815789474
FDB39,OUT018,1068.5067658349315
FDE41,OUT013,1349.5129043321301
DRH11,OUT010,207.13050352504638
FDA58,OUT045,3549.850947508307
FDU50,OUT046,1892.0661445161295
FDM34,OUT013,2117.451380327869
FDM44,OUT027,2846.4008225165553
FDR39,OUT045,3190.643467582416
FDM25,OUT045,2843.569789215686
FDQ49,OUT049,2432.6625807321775
DRH25,OUT018,1068.5067658349315
FDM09,OUT027,5041.821497446809
FDL44,OUT019,471.3068466911763
NCR42,OUT018,646.088815789474
DRL59,OUT046,1068.5067658349315
FDX43,OUT013,2633.839843902438
DRK47,OUT010,471.3068466911763
FDU48,OUT018,2117.451380327869
FDY12,OUT045,790.3307954098362
NCN43,OUT018,2006.4707423197485
NCM55,OUT018,3190.643467582416
FDQ21,OUT027,2846.4008225165553
FDX13,OUT035,4125.174474540681
NCK30,OUT027,5041.821497446809
FDG20,OUT049,2843.569789215686
DRG27,OUT017,646.088815789474
FDY14,OUT018,4125.174474540681
FDP59,OUT035,1673.9839872860641
FDU60,OUT017,2633.839843902438
NCC18,OUT019,471.3068466911763
DRJ39,OUT017,3805.948604166664
FDS07,OUT049,1892.0661445161295
FDM08,OUT027,5041.821497446809
FDP51,OUT045,2117.451380327869
FDU16,OUT035,1349.5129043321301
FDH12,OUT013,1673.9839872860641
DRE48,OUT010,471.3068466911763
NCL42,OUT027,5041.821497446809
FDR21,OUT045,2843.569789215686
NCW29,OUT035,2117.451380327869
FDO11,OUT013,4125.174474540681
NCM31,OUT049,2006.4707423197485
FDV35,OUT019,471.3068466911763
FDF58,OUT017,1068.5067658349315
NCE43,OUT049,2633.839843902438
FDA02,OUT035,2432.6625807321775
DRL37,OUT010,207.13050352504638
FDR24,OUT018,1349.5129043321301
FDW59,OUT049,1349.5129043321301
FDS22,OUT049,790.3307954098362
FDW24,OUT017,790.3307954098362
FDU24,OUT035,1559.9736407643313
FDA21,OUT027,5041.821497446809
FDH58,OUT027,2846.4008225165553
FDW36,OUT018,1673.9839872860641
FDI45,OUT027,5041.821497446809
FDU01,OUT018,3190.643467582416
FDF35,OUT027,2846.4008225165553
FDU43,OUT019,471.3068466911763
FDE24,OUT019,471.3068466911763
FDK50,OUT049,2633.839843902438
FDG31,OUT045,1068.5067658349315
FDC60,OUT045,1349.5129043321301
FDL36,OUT013,1349.5129043321301
FDP21,OUT013,3190.643467582416
FDW16,OUT045,1349.5129043321301
FDX02,OUT017,3805.948604166664
FDQ58,OUT027,5041.821497446809
FDT51,OUT046,1673.9839872860641
FDD59,OUT049,1349.5129043321301
NCM42,OUT018,1673.9839872860641
FDA57,OUT018,646.088815789474
FDZ48,OUT035,1673.9839872860641
FDE46,OUT045,2432.6625807321775
NCZ30,OUT019,207.13050352504638
FDB56,OUT017,3190.643467582416
FDA25,OUT027,2846.4008225165553
FDD20,OUT013,2117.451380327869
FDL25,OUT013,1349.5129043321301
NCO18,OUT049,2843.569789215686
FDJ45,OUT017,646.088815789474
FDR12,OUT035,2633.839843902438
NCF19,OUT010,207.13050352504638
FDK25,OUT046,2633.839843902438
NCR17,OUT046,1892.0661445161295
FDC52,OUT046,2432.6625807321775
NCA54,OUT017,3190.643467582416
FDR45,OUT010,471.3068466911763
NCM19,OUT049,1892.0661445161295
FDF39,OUT027,5041.821497446809
FDX23,OUT049,1559.9736407643313
FDD58,OUT027,2846.4008225165553
FDX28,OUT013,1559.9736407643313
NCD31,OUT013,2633.839843902438
FDU57,OUT018,2432.6625807321775
FDI27,OUT046,790.3307954098362
NCM42,OUT046,1673.9839872860641
FDD32,OUT027,2846.4008225165553
FDI34,OUT013,3549.850947508307
NCM29,OUT049,2006.4707423197485
FDG46,OUT018,1892.0661445161295
DRC01,OUT010,207.13050352504638
FDB15,OUT027,5041.821497446809
NCA17,OUT027,5041.821497446809
FDF10,OUT046,2432.6625807321775
FDR26,OUT027,5041.821497446809
FDI02,OUT049,1673.9839872860641
NCM54,OUT010,207.13050352504638
FDF14,OUT013,2432.6625807321775
FDJ33,OUT010,207.13050352504638
FDM20,OUT035,3805.948604166664
FDC03,OUT027,5041.821497446809
NCX05,OUT046,1892.0661445161295
NCM41,OUT027,2846.4008225165553
NCU29,OUT010,471.3068466911763
FDQ59,OUT017,1349.5129043321301
FDH46,OUT010,207.13050352504638
FDH09,OUT013,790.3307954098362
NCD06,OUT045,790.3307954098362
FDC15,OUT035,2432.6625807321775
DRD37,OUT027,790.3307954098362
FDT28,OUT027,5041.821497446809
FDR28,OUT027,5041.821497446809
FDT38,OUT017,1349.5129043321301
FDV34,OUT027,1068.5067658349315
FDY52,OUT035,1068.5067658349315
FDB34,OUT013,1349.5129043321301
DRL23,OUT018,1673.9839872860641
DRB24,OUT046,2432.6625807321775
FDJ50,OUT046,1068.5067658349315
FDQ49,OUT035,2432.6625807321775
FDP20,OUT035,2117.451380327869
FDV19,OUT027,5041.821497446809
NCR54,OUT045,3011.5252991596626
FDO09,OUT010,471.3068466911763
FDS57,OUT018,2117.451380327869
FDN10,OUT049,1892.0661445161295
FDV23,OUT049,2006.4707423197485
FDY28,OUT049,3549.850947508307
DRG51,OUT013,2633.839843902438
FDD45,OUT019,207.13050352504638
NCL18,OUT027,5041.821497446809
NCM29,OUT013,2006.4707423197485
FDF17,OUT027,5041.821497446809
FDE22,OUT017,2633.839843902438
FDQ22,OUT017,646.088815789474
FDS01,OUT013,2843.569789215686
FDW35,OUT027,646.088815789474
FDJ33,OUT046,2006.4707423197485
NCF54,OUT035,2843.569789215686
FDE09,OUT013,1673.9839872860641
NCE06,OUT045,2633.839843902438
DRH49,OUT049,1349.5129043321301
FDY43,OUT045,2633.839843902438
NCT05,OUT017,4125.174474540681
FDZ34,OUT045,3011.5252991596626
FDL38,OUT017,1349.5129043321301
FDZ31,OUT017,3190.643467582416
FDR14,OUT035,1068.5067658349315
NCN54,OUT049,1349.5129043321301
NCC42,OUT027,2846.4008225165553
FDK08,OUT017,1559.9736407643313
FDP59,OUT013,1673.9839872860641
FDV22,OUT035,2633.839843902438
FDD33,OUT035,3549.850947508307
DRE60,OUT027,5041.821497446809
FDK52,OUT046,3549.850947508307
FDA02,OUT017,2432.6625807321775
FDM56,OUT049,1673.9839872860641
FDE57,OUT035,2006.4707423197485
FDM32,OUT045,1349.5129043321301
NCQ30,OUT027,2846.4008225165553
FDQ27,OUT027,2846.4008225165553
FDT60,OUT027,2846.4008225165553
FDU43,OUT049,3805.948604166664
NCO55,OUT035,1673.9839872860641
FDG02,OUT045,3011.5252991596626
FDJ28,OUT013,3011.5252991596626
FDP40,OUT045,1673.9839872860641
FDJ38,OUT045,3011.5252991596626
NCC54,OUT017,3549.850947508307
NCZ41,OUT046,2117.451380327869
FDK38,OUT019,471.3068466911763
FDU52,OUT013,2432.6625807321775
FDC40,OUT046,1068.5067658349315
NCR30,OUT017,1068.5067658349315
NCN18,OUT017,1673.9839872860641
FDB50,OUT035,1349.5129043321301
FDG04,OUT013,3190.643467582416
FDR26,OUT035,2843.569789215686
NCT17,OUT018,3190.643467582416
FDX35,OUT027,5041.821497446809
FDS12,OUT046,2006.4707423197485
NCZ29,OUT027,2846.4008225165553
FDB38,OUT010,471.3068466911763
FDP12,OUT013,646.088815789474
FDP22,OUT046,790.3307954098362
FDS26,OUT018,4125.174474540681
FDR52,OUT046,3011.5252991596626
DRJ13,OUT046,2633.839843902438
FDU48,OUT027,2846.4008225165553
FDE29,OUT035,1068.5067658349315
NCT29,OUT049,2006.4707423197485
DRK37,OUT018,3190.643467582416
FDK55,OUT046,1349.5129043321301
FDR07,OUT046,1559.9736407643313
FDO21,OUT027,5041.821497446809
FDK46,OUT049,4125.174474540681
FDB12,OUT045,1673.9839872860641
FDT31,OUT027,5041.821497446809
FDJ33,OUT045,2006.4707423197485
FDC26,OUT027,2846.4008225165553
NCQ02,OUT045,3190.643467582416
FDP08,OUT010,471.3068466911763
FDB11,OUT027,5041.821497446809
FDV55,OUT013,2432.6625807321775
FDW20,OUT049,2117.451380327869
NCJ18,OUT019,207.13050352504638
FDC41,OUT018,1068.5067658349315
FDE14,OUT027,2846.4008225165553
FDG35,OUT013,2843.569789215686
FDF45,OUT035,1068.5067658349315
FDS19,OUT027,2846.4008225165553
FDS58,OUT019,471.3068466911763
FDA26,OUT017,3549.850947508307
FDM32,OUT049,1349.5129043321301
FDL45,OUT046,2117.451380327869
FDZ55,OUT049,2633.839843902438
FDY37,OUT049,2117.451380327869
FDO46,OUT046,3011.5252991596626
FDQ60,OUT046,1892.0661445161295
FDA19,OUT018,2006.4707423197485
FDL15,OUT046,2432.6625807321775
FDM10,OUT018,3549.850947508307
NCL05,OUT017,646.088815789474
DRK49,OUT010,207.13050352504638
NCE18,OUT027,5041.821497446809
FDG40,OUT049,646.088815789474
DRI59,OUT045,3805.948604166664
FDK28,OUT035,4125.174474540681
NCD06,OUT019,207.13050352504638
FDO11,OUT019,471.3068466911763
FDK27,OUT046,1892.0661445161295
FDT43,OUT027,790.3307954098362
FDD38,OUT018,1673.9839872860641
FDA16,OUT049,3805.948604166664
FDL14,OUT027,5041.821497446809
NCM17,OUT049,790.3307954098362
FDD20,OUT045,2117.451380327869
FDA40,OUT045,1349.5129043321301
FDL43,OUT045,1349.5129043321301
FDV15,OUT045,1673.9839872860641
FDE52,OUT046,1349.5129043321301
NCL17,OUT010,471.3068466911763
NCJ31,OUT045,3549.850947508307
FDR60,OUT045,1349.5129043321301
NCA18,OUT035,1892.0661445161295
FDS21,OUT027,1068.5067658349315
FDW09,OUT035,1349.5129043321301
FDL26,OUT035,2432.6625807321775
FDS47,OUT018,1349.5129043321301
FDC39,OUT046,3549.850947508307
FDT51,OUT035,1673.9839872860641
FDK40,OUT035,4125.174474540681
NCG19,OUT045,3549.850947508307
FDZ07,OUT046,1068.5067658349315
FDF08,OUT027,2846.4008225165553
FDO04,OUT013,1068.5067658349315
FDK41,OUT018,1349.5129043321301
FDP15,OUT049,4125.174474540681
NCD43,OUT018,1673.9839872860641
NCP18,OUT013,2432.6625807321775
FDZ51,OUT046,1349.5129043321301
DRH13,OUT035,1673.9839872860641
FDF38,OUT045,646.088815789474
NCI43,OUT045,790.3307954098362
FDM38,OUT027,1068.5067658349315
FDS03,OUT013,1068.5067658349315
DRJ47,OUT017,2843.569789215686
FDT50,OUT010,207.13050352504638
FDV02,OUT046,2843.569789215686
NCG18,OUT017,1673.9839872860641
FDW52,OUT046,2633.839843902438
FDS40,OUT035,646.088815789474
FDN31,OUT017,3011.5252991596626
FDA37,OUT045,2006.4707423197485
FDA15,OUT046,4125.174474540681
FDL39,OUT046,3190.643467582416
FDJ53,OUT045,2006.4707423197485
FDX22,OUT013,3805.948604166664
NCZ42,OUT045,3805.948604166664
FDD56,OUT027,5041.821497446809
FDD40,OUT017,3011.5252991596626
FDS50,OUT013,3805.948604166664
NCN14,OUT013,3190.643467582416
FDT15,OUT013,3190.643467582416
NCS18,OUT027,2846.4008225165553
NCO26,OUT010,207.13050352504638
FDF58,OUT018,1068.5067658349315
NCB19,OUT013,1349.5129043321301
FDH26,OUT017,2117.451380327869
DRB24,OUT027,5041.821497446809
FDA49,OUT018,1349.5129043321301
FDB32,OUT045,1559.9736407643313
FDI36,OUT017,3011.5252991596626
NCA17,OUT010,471.3068466911763
FDH22,OUT013,2006.4707423197485
NCM26,OUT018,2432.6625807321775
FDT15,OUT027,5041.821497446809
FDB16,OUT018,1349.5129043321301
NCP54,OUT027,2846.4008225165553
FDJ36,OUT013,1673.9839872860641
FDO28,OUT045,1892.0661445161295
FDU09,OUT013,1068.5067658349315
FDF29,OUT017,2117.451380327869
FDY08,OUT013,2006.4707423197485
DRJ59,OUT018,646.088815789474
FDT23,OUT027,2846.4008225165553
FDU15,OUT018,646.088815789474
FDT47,OUT013,1559.9736407643313
FDI53,OUT019,471.3068466911763
FDR59,OUT018,4125.174474540681
FDD53,OUT035,646.088815789474
FDY51,OUT017,3549.850947508307
FDT04,OUT049,646.088815789474
FDU51,OUT049,2843.569789215686
FDG14,OUT035,2432.6625807321775
NCU06,OUT045,3549.850947508307
DRG25,OUT046,3190.643467582416
DRH49,OUT035,1349.5129043321301
FDN15,OUT035,2117.451380327869
FDL43,OUT018,1068.5067658349315
NCT18,OUT049,3190.643467582416
NCB31,OUT013,4125.174474540681
FDK57,OUT035,1892.0661445161295
FDY04,OUT019,471.3068466911763
NCP54,OUT046,2117.451380327869
FDF41,OUT013,3549.850947508307
FDM01,OUT045,1673.9839872860641
FDW03,OUT045,1673.9839872860641
FDF28,OUT045,2117.451380327869
FDY37,OUT017,2117.451380327869
FDQ03,OUT017,3549.850947508307
FDP51,OUT027,2846.4008225165553
FDJ40,OUT017,1673.9839872860641
FDC32,OUT049,1349.5129043321301
DRI49,OUT027,2846.4008225165553
NCW54,OUT017,1068.5067658349315
FDF09,OUT017,646.088815789474
FDP45,OUT018,4125.174474540681
DRJ23,OUT018,3190.643467582416
FDS59,OUT017,1673.9839872860641
FDY08,OUT046,2006.4707423197485
FDX16,OUT049,2432.6625807321775
FDY16,OUT018,3190.643467582416
FDK32,OUT035,2432.6625807321775
FDQ22,OUT013,646.088815789474
NCC31,OUT018,2432.6625807321775
FDG58,OUT049,2432.6625807321775
DRF48,OUT013,3190.643467582416
DRH36,OUT049,1068.5067658349315
NCR30,OUT035,1068.5067658349315
FDB03,OUT019,471.3068466911763
FDZ28,OUT027,2846.4008225165553
FDR35,OUT017,3011.5252991596626
DRD15,OUT027,5041.821497446809
FDJ33,OUT019,207.13050352504638
FDA56,OUT010,207.13050352504638
FDP56,OUT046,790.3307954098362
NCT30,OUT046,790.3307954098362
FDK15,OUT017,1559.9736407643313
FDH44,OUT018,2432.6625807321775
FDV01,OUT013,2432.6625807321775
DRG03,OUT017,2432.6625807321775
FDG50,OUT027,2846.4008225165553
FDR16,OUT010,471.3068466911763
FDZ60,OUT046,1673.9839872860641
DRG03,OUT045,2432.6625807321775
FDS56,OUT018,4125.174474540681
FDU33,OUT045,790.3307954098362
DRD27,OUT035,1559.9736407643313
FDW22,OUT046,3805.948604166664
DRA24,OUT045,2633.839843902438
FDF38,OUT049,646.088815789474
FDX48,OUT013,2432.6625807321775
FDS58,OUT018,2633.839843902438
FDC32,OUT046,1349.5129043321301
NCQ29,OUT045,4125.174474540681
DRK39,OUT018,1349.5129043321301
NCS38,OUT017,1892.0661445161295
DRO47,OUT013,1673.9839872860641
DRG27,OUT027,646.088815789474
FDC57,OUT027,5041.821497446809
FDS55,OUT046,2432.6625807321775
NCJ06,OUT018,1892.0661445161295
FDO01,OUT019,207.13050352504638
NCM55,OUT045,3190.643467582416
FDC52,OUT049,2432.6625807321775
FDQ15,OUT045,1349.5129043321301
NCT30,OUT027,790.3307954098362
NCR42,OUT027,646.088815789474
FDD28,OUT035,1068.5067658349315
FDQ34,OUT049,1673.9839872860641
FDZ12,OUT027,2846.4008225165553
DRE13,OUT019,207.13050352504638
NCN07,OUT019,207.13050352504638
FDM28,OUT035,3190.643467582416
FDI10,OUT017,2843.569789215686
FDQ25,OUT013,2633.839843902438
FDA38,OUT010,471.3068466911763
DRI13,OUT049,3805.948604166664
FDY20,OUT027,2846.4008225165553
NCZ53,OUT035,3190.643467582416
NCM31,OUT013,2432.6625807321775
DRB01,OUT017,3190.643467582416
DRF37,OUT046,4125.174474540681
NCF42,OUT049,2843.569789215686
FDF16,OUT018,2432.6625807321775
FDB41,OUT013,790.3307954098362
FDR34,OUT013,3805.948604166664
FDR15,OUT018,2432.6625807321775
NCV42,OUT019,207.13050352504638
FDW51,OUT035,3549.850947508307
FDU36,OUT017,1559.9736407643313
FDX60,OUT049,1349.5129043321301
FDY03,OUT035,1892.0661445161295
FDW55,OUT045,3805.948604166664
FDT01,OUT010,471.3068466911763
FDG58,OUT013,2432.6625807321775
FDK21,OUT017,4125.174474540681
NCS41,OUT019,471.3068466911763
FDS10,OUT045,3190.643467582416
NCT53,OUT046,2633.839843902438
FDJ28,OUT018,3011.5252991596626
FDX44,OUT045,1349.5129043321301
FDT20,OUT018,646.088815789474
FDO44,OUT017,1673.9839872860641
NCX17,OUT049,3549.850947508307
FDY01,OUT017,1892.0661445161295
FDJ12,OUT027,5041.821497446809
DRK35,OUT018,646.088815789474
FDD47,OUT019,471.3068466911763
NCM53,OUT035,1673.9839872860641
FDO45,OUT013,1349.5129043321301
NCM42,OUT010,207.13050352504638
FDE04,OUT046,2843.569789215686
NCI30,OUT027,5041.821497446809
FDZ19,OUT013,2843.569789215686
FDW57,OUT013,2843.569789215686
FDA25,OUT013,1673.9839872860641
FDT22,OUT046,1068.5067658349315
FDP51,OUT013,1892.0661445161295
FDD48,OUT027,2846.4008225165553
FDY39,OUT035,3190.643467582416
FDO48,OUT010,471.3068466911763
FDD23,OUT027,5041.821497446809
DRN35,OUT027,646.088815789474
FDT01,OUT035,3549.850947508307
FDC20,OUT010,207.13050352504638
DRJ35,OUT035,1068.5067658349315
FDB32,OUT046,1349.5129043321301
FDL24,OUT046,2843.569789215686
NCV42,OUT035,1892.0661445161295
FDZ46,OUT046,1673.9839872860641
FDC15,OUT013,2432.6625807321775
FDD08,OUT019,207.13050352504638
FDY50,OUT049,1349.5129043321301
FDD36,OUT013,1892.0661445161295
FDG57,OUT027,790.3307954098362
FDL21,OUT018,646.088815789474
FDN16,OUT027,2846.4008225165553
FDJ09,OUT027,790.3307954098362
FDS01,OUT010,471.3068466911763
FDV33,OUT017,4125.174474540681
DRE12,OUT017,1892.0661445161295
FDR07,OUT013,1559.9736407643313
FDP48,OUT010,471.3068466911763
NCB55,OUT035,1068.5067658349315
FDQ08,OUT013,1068.5067658349315
FDR34,OUT035,3805.948604166664
FDO33,OUT046,1673.9839872860641
FDP13,OUT045,646.088815789474
FDX12,OUT049,3805.948604166664
NCT06,OUT049,2633.839843902438
FDR16,OUT019,471.3068466911763
FDE36,OUT046,2633.839843902438
FDZ36,OUT049,3190.643467582416
FDV13,OUT045,1349.5129043321301
NCZ17,OUT035,646.088815789474
FDU56,OUT045,3190.643467582416
FDM09,OUT035,2843.569789215686
FDV02,OUT017,2843.569789215686
FDS34,OUT018,1892.0661445161295
FDA11,OUT049,1559.9736407643313
FDP09,OUT017,3805.948604166664
FDB29,OUT027,2846.4008225165553
FDT19,OUT017,2843.569789215686
DRH15,OUT017,790.3307954098362
FDY38,OUT046,3549.850947508307
FDF14,OUT027,5041.821497446809
FDN48,OUT010,207.13050352504638
FDQ12,OUT013,3805.948604166664
NCJ43,OUT045,2843.569789215686
FDE17,OUT019,471.3068466911763
FDB05,OUT035,4125.174474540681
FDH10,OUT045,3011.5252991596626
NCR06,OUT017,646.088815789474
FDU32,OUT018,2006.4707423197485
FDD56,OUT049,2843.569789215686
FDO36,OUT018,3190.643467582416
FDH16,OUT010,207.13050352504638
FDX10,OUT018,646.088815789474
FDZ37,OUT017,1349.5129043321301
FDU31,OUT010,471.3068466911763
DRC49,OUT049,2006.4707423197485
FDL15,OUT045,2432.6625807321775
FDN32,OUT019,471.3068466911763
DRH59,OUT027,1068.5067658349315
NCU29,OUT049,2432.6625807321775
FDR37,OUT019,471.3068466911763
FDS14,OUT018,2633.839843902438
FDU02,OUT027,5041.821497446809
FDJ08,OUT035,3011.5252991596626
NCZ06,OUT045,4125.174474540681
FDO31,OUT049,1349.5129043321301
FDH31,OUT018,1559.9736407643313
FDS58,OUT017,2633.839843902438
NCA53,OUT027,790.3307954098362
FDF50,OUT046,3011.5252991596626
NCW42,OUT049,3805.948604166664
NCQ17,OUT045,2432.6625807321775
FDK51,OUT018,4125.174474540681
NCW41,OUT010,471.3068466911763
NCR29,OUT017,1068.5067658349315
FDB08,OUT019,471.3068466911763
FDA40,OUT027,2846.4008225165553
FDL14,OUT018,2633.839843902438
FDB47,OUT046,3549.850947508307
FDO03,OUT035,3805.948604166664
DRK13,OUT019,471.3068466911763
FDX13,OUT010,471.3068466911763
FDF52,OUT046,3190.643467582416
FDT11,OUT013,3190.643467582416
FDB08,OUT013,2633.839843902438
FDQ28,OUT018,2432.6625807321775
FDD29,OUT045,4125.174474540681
NCQ29,OUT027,5041.821497446809
NCO02,OUT013,1068.5067658349315
FDR56,OUT010,471.3068466911763
NCM54,OUT049,2117.451380327869
FDP51,OUT035,1892.0661445161295
FDT38,OUT013,1349.5129043321301
FDZ20,OUT018,4125.174474540681
FDJ53,OUT013,2006.4707423197485
FDX13,OUT049,4125.174474540681
FDP58,OUT035,3549.850947508307
NCK31,OUT019,207.13050352504638
FDA35,OUT018,2117.451380327869
FDV37,OUT018,3011.5252991596626
NCO07,OUT027,5041.821497446809
FDA20,OUT045,3190.643467582416
FDZ59,OUT035,2633.839843902438
NCY17,OUT017,790.3307954098362
FDQ28,OUT035,2432.6625807321775
FDV35,OUT017,2432.6625807321775
FDQ36,OUT013,646.088815789474
FDD34,OUT018,2633.839843902438
FDK51,OUT045,4125.174474540681
FDV31,OUT035,2843.569789215686
FDR04,OUT035,1559.9736407643313
FDR14,OUT049,1068.5067658349315
DRC36,OUT010,471.3068466911763
FDE39,OUT019,207.13050352504638
FDP57,OUT049,1673.9839872860641
FDE57,OUT046,2006.4707423197485
NCN18,OUT046,1673.9839872860641
NCQ05,OUT018,2432.6625807321775
FDW47,OUT035,1892.0661445161295
FDV46,OUT035,2117.451380327869
NCP29,OUT045,1068.5067658349315
FDE09,OUT018,1673.9839872860641
NCU06,OUT027,5041.821497446809
FDT19,OUT010,471.3068466911763
DRF15,OUT017,2432.6625807321775
DRI51,OUT013,2633.839843902438
NCX54,OUT013,1673.9839872860641
DRE01,OUT013,3549.850947508307
NCB07,OUT045,3011.5252991596626
FDU50,OUT035,1892.0661445161295
FDG40,OUT035,646.088815789474
FDW10,OUT018,2843.569789215686
FDX51,OUT013,3011.5252991596626
NCP17,OUT045,1068.5067658349315
FDP21,OUT035,3190.643467582416
FDL04,OUT045,1673.9839872860641
FDV23,OUT013,2006.4707423197485
FDF24,OUT046,1349.5129043321301
FDH56,OUT027,2846.4008225165553
FDB51,OUT049,1068.5067658349315
FDI58,OUT027,2846.4008225165553
FDR20,OUT013,790.3307954098362
FDC51,OUT018,2006.4707423197485
FDB16,OUT027,2846.4008225165553
FDE40,OUT049,1068.5067658349315
NCM17,OUT035,790.3307954098362
FDU56,OUT035,3190.643467582416
FDS32,OUT019,207.13050352504638
FDX02,OUT049,3805.948604166664
FDT39,OUT027,5041.821497446809
FDE35,OUT017,1068.5067658349315
NCI42,OUT019,471.3068466911763
DRL23,OUT046,1673.9839872860641
FDA10,OUT046,2117.451380327869
FDA11,OUT013,1559.9736407643313
NCM06,OUT046,2432.6625807321775
NCT05,OUT035,4125.174474540681
NCQ02,OUT010,471.3068466911763
NCY06,OUT049,2117.451380327869
FDY56,OUT035,3805.948604166664
FDL02,OUT035,1673.9839872860641
NCI06,OUT035,2843.569789215686
FDQ14,OUT045,2432.6625807321775
FDQ12,OUT017,3805.948604166664
FDP36,OUT046,790.3307954098362
FDK21,OUT027,5041.821497446809
FDO40,OUT045,2432.6625807321775
NCK54,OUT019,207.13050352504638
FDY09,OUT018,2843.569789215686
NCW30,OUT049,4125.174474540681
NCC55,OUT027,646.088815789474
FDE58,OUT018,1892.0661445161295
FDR39,OUT013,3190.643467582416
FDU28,OUT049,3190.643467582416
FDH08,OUT017,3805.948604166664
FDG35,OUT045,2843.569789215686
FDG22,OUT049,646.088815789474
FDC34,OUT035,2633.839843902438
FDP15,OUT018,4125.174474540681
FDK34,OUT010,471.3068466911763
FDU45,OUT035,1892.0661445161295
FDQ04,OUT027,646.088815789474
FDX22,OUT018,3805.948604166664
FDB45,OUT017,1673.9839872860641
NCH43,OUT027,5041.821497446809
DRE60,OUT046,3549.850947508307
FDD17,OUT027,5041.821497446809
NCM54,OUT017,2117.451380327869
NCH55,OUT013,2117.451380327869
NCT06,OUT017,2633.839843902438
FDA48,OUT027,5041.821497446809
FDY58,OUT027,5041.821497446809
FDO25,OUT045,3549.850947508307
FDN50,OUT045,1559.9736407643313
FDH35,OUT035,2633.839843902438
FDK09,OUT045,3549.850947508307
FDO16,OUT013,1349.5129043321301
FDW11,OUT045,1068.5067658349315
FDU47,OUT027,2846.4008225165553
NCQ42,OUT010,207.13050352504638
FDK55,OUT027,2846.4008225165553
FDN08,OUT049,1892.0661445161295
FDT57,OUT045,3805.948604166664
FDJ12,OUT018,3805.948604166664
DRL59,OUT017,790.3307954098362
NCN53,OUT046,646.088815789474
FDO51,OUT010,207.13050352504638
FDK56,OUT017,3190.643467582416
FDY12,OUT035,1068.5067658349315
FDU15,OUT035,646.088815789474
FDQ19,OUT046,3805.948604166664
DRF15,OUT045,2432.6625807321775
DRE25,OUT019,207.13050352504638
FDK57,OUT018,1892.0661445161295
FDD33,OUT010,471.3068466911763
FDR34,OUT027,5041.821497446809
FDU04,OUT045,2006.4707423197485
FDE35,OUT019,207.13050352504638
NCD31,OUT035,2633.839843902438
FDJ56,OUT035,1559.9736407643313
NCU53,OUT046,2633.839843902438
